,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,invalid,response_len,response_num_words,order,RT
9487,2845,1,1613600650113,1613600653048,konijn,rabbit,rabbit,rabbit,0.0,6,1,19,2.935
9579,2846,1,1613603104386,1613603107690,regenworm,earthworm,earthworm,earthworm,0.0,9,1,1,3.304
9580,2846,1,1613603107690,1613603110201,paard,horse,horse,horse,0.0,5,1,2,2.511
9581,2846,1,1613603110201,1613603112364,hond,dog,dog,dog,0.0,3,1,3,2.163
9582,2846,1,1613603112364,1613603114421,vis,fish,fish,fish,0.0,4,1,4,2.057
9583,2846,1,1613603114421,1613603119580,guppy,guppy,guppy,guppy,0.0,5,1,5,5.159
9584,2846,1,1613603119580,1613603122532,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,6,2.952
9585,2846,1,1613603122532,1613603126884,potvis,sperm whale,sperm whale,sperm whale,0.0,11,2,7,4.352
9586,2846,1,1613603126884,1613603128542,orka,orca,orca,orca,0.0,4,1,8,1.658
9587,2846,1,1613603128542,1613603130228,haai,shark,shark,shark,0.0,5,1,9,1.686
9588,2846,1,1613603130228,1613603135469,kat,cat,cat,cat,0.0,3,1,10,5.241
9589,2846,1,1613603135469,1613603143185,roodborstje,robin,robin,robin,0.0,5,1,11,7.716
9590,2846,1,1613603143185,1613603146302,koolmees,coal tit,coal tit,coal tit,0.0,8,2,12,3.117
9591,2846,1,1613603146302,1613603155156,bultrug,humpback whale,humpback whale,humpback whale,0.0,14,2,13,8.854
9592,2846,1,1613603155156,1613603166367,pilot whale,pilot whale,pilot whale,pilot whale,0.0,11,2,14,11.211
9593,2846,1,1613603166367,1613603172093,ekster,Magpie,Magpie,magpie,0.0,6,1,15,5.726
9594,2846,1,1613603172093,1613603173929,kraai,crow,crow,crow,0.0,4,1,16,1.836
9595,2846,1,1613603173929,1613603175257,kip,chicken,chicken,chicken,0.0,7,1,17,1.328
9596,2846,1,1613603175257,1613603176879,duif,pigeon,pigeon,pigeon,0.0,6,1,18,1.622
9597,2846,1,1613603176879,1613603183777,naaktslak,slug,slug,slug,0.0,4,1,19,6.898
9626,2847,1,1613641135656,1613641136913,hond,dog,dog,dog,0.0,3,1,1,1.257
9627,2847,1,1613641136913,1613641138186,konijn,rabbit,rabbit,rabbit,0.0,6,1,2,1.273
9628,2847,1,1613641138186,1613641139892,slang,snake,snake,snake,0.0,5,1,3,1.706
9629,2847,1,1613641139892,1613641141665,krokodil,crocodile,crocodile,crocodile,0.0,9,1,4,1.773
9630,2847,1,1613641141665,1613641143099,zebra,zebra,zebra,zebra,0.0,5,1,5,1.434
9631,2847,1,1613641143099,1613641146048,leeuw,lion,lion,lion,0.0,4,1,6,2.949
9632,2847,1,1613641146048,1613641147322,tijger,Tiger,Tiger,tiger,0.0,5,1,7,1.274
9633,2847,1,1613641147322,1613641148508,hamster,hamster,hamster,hamster,0.0,7,1,8,1.186
9634,2847,1,1613641148508,1613641150863,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,9,2.355
9635,2847,1,1613641150863,1613641154412,vogel,bird,bird,bird,0.0,4,1,10,3.549
9636,2847,1,1613641154412,1613641159311,giraffe,giraffe,giraffe,giraffe,0.0,7,1,11,4.899
9637,2847,1,1613641159311,1613641160052,koe,cow,cow,cow,0.0,3,1,12,0.741
9638,2847,1,1613641160052,1613641161780,varken,pig,pig,pig,0.0,3,1,13,1.728
9639,2847,1,1613641161780,1613641163023,geit,goat,goat,goat,0.0,4,1,14,1.243
9640,2847,1,1613641163023,1613641164303,paard,horse,horse,horse,0.0,5,1,15,1.28
9641,2847,1,1613641164303,1613641166285,ezel,donkey,donkey,donkey,0.0,6,1,16,1.982
9642,2847,1,1613641166285,1613641169130,vlieg,fly,fly,fly,0.0,3,1,17,2.845
9643,2847,1,1613641169130,1613641173858,beer,bear,bear,bear,0.0,4,1,18,4.728
9644,2847,1,1613641173858,1613641175863,kangaroe,kangaroo,kangaroo,kangaroo,0.0,8,1,19,2.005
9696,2848,1,1613648552706,1613648561707,dog,dog,dog,dog,0.0,3,1,1,9.001
9699,2848,1,1613648565897,1613648567900,hamsters,hamsters,hamsters,hamster,0.0,8,1,2,2.003
9700,2848,1,1613648567900,1613648569608,cat,cat,cat,cat,0.0,3,1,3,1.708
9701,2848,1,1613648569608,1613648570790,lion,lion,lion,lion,0.0,4,1,4,1.182
9702,2848,1,1613648570790,1613648571961,tiger,tiger,tiger,tiger,0.0,5,1,5,1.171
9704,2848,1,1613648575434,1613648577900,elephant,elephant,elephant,elephant,0.0,8,1,6,2.466
9705,2848,1,1613648577900,1613648584893,monkey ,monkey,monkey,monkey,0.0,6,1,7,6.993
9736,2851,1,1613655833727,1613655835139,kat,cat,cat,cat,0.0,3,1,1,1.412
9737,2851,1,1613655835139,1613655836392,muis,mouse,mouse,mouse,0.0,5,1,2,1.253
9738,2851,1,1613655836392,1613655840233,krokodil,crocodile,crocodile,crocodile,0.0,9,1,3,3.841
9739,2851,1,1613655840233,1613655841449,giraffe,giraffe,giraffe,giraffe,0.0,7,1,4,1.216
9740,2851,1,1613655841449,1613655842679,tijger,Tiger,Tiger,tiger,0.0,5,1,5,1.23
9741,2851,1,1613655842679,1613655844032,leeuw,lion,lion,lion,0.0,4,1,6,1.353
9742,2851,1,1613655844032,1613655845438,olifant,elephant,elephant,elephant,0.0,8,1,7,1.406
9743,2851,1,1613655845438,1613655847060,vogel,bird,bird,bird,0.0,4,1,8,1.622
9744,2851,1,1613655847060,1613655848185,mier,ant,ant,ant,0.0,3,1,9,1.125
9745,2851,1,1613655848185,1613655849411,wesp,wasp,wasp,wasp,0.0,4,1,10,1.226
9746,2851,1,1613655849411,1613655853318,spin,spider,spider,spider,0.0,6,1,11,3.907
9747,2851,1,1613655853318,1613655855481,beer,bear,bear,bear,0.0,4,1,12,2.163
9749,2851,1,1613655857341,1613655859403,aap,monkey,monkey,monkey,0.0,6,1,13,2.062
9750,2851,1,1613655859403,1613655862950,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,14,3.547
9751,2851,1,1613655862950,1613655867019,hamster,hamster,hamster,hamster,0.0,7,1,15,4.069
9753,2851,1,1613655870101,1613655875182,konijn,rabbit,rabbit,rabbit,0.0,6,1,16,5.081
9754,2851,1,1613655875182,1613655875952,rat,rat,rat,rat,0.0,3,1,17,0.77
9755,2851,1,1613655875952,1613655883164,zebra,zebra,zebra,zebra,0.0,5,1,18,7.212
9756,2851,1,1613655883164,1613655887420,kangaroo,kangaroo,kangaroo,kangaroo,0.0,8,1,19,4.256
9821,2852,1,1613663324043,1613663325449,leeuw,lion,lion,lion,0.0,4,1,1,1.406
9822,2852,1,1613663325449,1613663326186,kat,cat,cat,cat,0.0,3,1,2,0.737
9823,2852,1,1613663326186,1613663326806,hond,dog,dog,dog,0.0,3,1,3,0.62
9824,2852,1,1613663326806,1613663328010,papegaai,parrot,parrot,parrot,0.0,6,1,4,1.204
9825,2852,1,1613663328010,1613663330573,olifant,elephant,elephant,elephant,0.0,8,1,5,2.563
9826,2852,1,1613663330573,1613663331812,giraf,giraffe,giraffe,giraffe,0.0,7,1,6,1.239
9827,2852,1,1613663331812,1613663335395,luiaard,sloth,sloth,sloth,0.0,5,1,7,3.583
9828,2852,1,1613663335395,1613663336443,cheetah,cheetah,cheetah,cheetah,0.0,7,1,8,1.048
9829,2852,1,1613663336443,1613663339239,luipaard,leopard,leopard,leopard,0.0,7,1,9,2.796
9830,2852,1,1613663339239,1613663343561,mol,mol,mol,mole,0.0,4,1,10,4.322
9831,2852,1,1613663343561,1613663348273,parkiet,parakeet,parakeet,parakeet,0.0,8,1,11,4.712
9832,2852,1,1613663348273,1613663349727,mus,sparrow,sparrow,sparrow,0.0,7,1,12,1.454
9833,2852,1,1613663349727,1613663350403,vogel,bird,bird,bird,0.0,4,1,13,0.676
9834,2852,1,1613663350403,1613663351854,arend,Eagle,Eagle,eagle,0.0,5,1,14,1.451
9835,2852,1,1613663351854,1613663357495,vis,fish,fish,fish,0.0,4,1,15,5.641
9836,2852,1,1613663357495,1613663361008,walvis,whale,whale,whale,0.0,5,1,16,3.513
9837,2852,1,1613663361008,1613663364524,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,17,3.516
9838,2852,1,1613663364524,1613663369110,mier,ant,ant,ant,0.0,3,1,18,4.586
9839,2852,1,1613663369110,1613663371500,kameleon,chameleon,chameleon,chameleon,0.0,9,1,19,2.39
9884,2854,1,1613728209690,1613728211356,kat,cat,cat,cat,0.0,3,1,1,1.666
9885,2854,1,1613728211356,1613728216733,paard,horse,horse,horse,0.0,5,1,2,5.377
9886,2854,1,1613728216733,1613728218557,kip,chicken,chicken,chicken,0.0,7,1,3,1.824
9887,2854,1,1613728218557,1613728223009,koe,cow,cow,cow,0.0,3,1,4,4.452
9888,2854,1,1613728223009,1613728223916,schaap,sheep,sheep,sheep,0.0,5,1,5,0.907
9889,2854,1,1613728223916,1613728225662,varken,pig,pig,pig,0.0,3,1,6,1.746
9890,2854,1,1613728225662,1613728226438,vogel,bird,bird,bird,0.0,4,1,7,0.776
9891,2854,1,1613728226438,1613728229400,tijger,Tiger,Tiger,tiger,0.0,5,1,8,2.962
9892,2854,1,1613728229400,1613728230508,leeuw,lion,lion,lion,0.0,4,1,9,1.108
9893,2854,1,1613728230508,1613728233077,slang,snake,snake,snake,0.0,5,1,10,2.569
9894,2854,1,1613728233077,1613728239696,ooievaar,stork,stork,stork,0.0,5,1,11,6.619
9895,2854,1,1613728239696,1613728244587,ezel,donkey,donkey,donkey,0.0,6,1,12,4.891
9896,2854,1,1613728244587,1613728248819,pinguin,penguin,penguin,penguin,0.0,7,1,13,4.232
9897,2854,1,1613728248819,1613728250826,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,14,2.007
9898,2854,1,1613728250826,1613728252240,wolf,Wolf,Wolf,wolf,0.0,4,1,15,1.414
9899,2854,1,1613728252240,1613728254015,beer,bear,bear,bear,0.0,4,1,16,1.775
9900,2854,1,1613728254015,1613728259299,kikker,frog,frog,frog,0.0,4,1,17,5.284
9901,2854,1,1613728259299,1613728265098,lieveheersbeestje,ladybird,ladybird,ladybird,0.0,8,1,18,5.799
9902,2854,1,1613728265098,1613728266415,mier,ant,ant,ant,0.0,3,1,19,1.317
9968,2856,1,1613744098818,1613744102723,olifant,elephant,elephant,elephant,0.0,8,1,1,3.905
9969,2856,1,1613744102723,1613744105833,tijger,Tiger,Tiger,tiger,0.0,5,1,2,3.11
9971,2856,1,1613744107252,1613744108659,leeuw,lion,lion,lion,0.0,4,1,3,1.407
9972,2856,1,1613744108659,1613744109516,hond,dog,dog,dog,0.0,3,1,4,0.857
9973,2856,1,1613744109516,1613744110056,kat,cat,cat,cat,0.0,3,1,5,0.54
9974,2856,1,1613744110056,1613744111063,kavia,guinea pig,guinea pig,guinea pig,0.0,10,2,6,1.007
9975,2856,1,1613744111063,1613744113971,muis,mouse,mouse,mouse,0.0,5,1,7,2.908
9976,2856,1,1613744113971,1613744114881,rat,rat,rat,rat,0.0,3,1,8,0.91
9978,2856,1,1613744118344,1613744124507,giraffe,giraffe,giraffe,giraffe,0.0,7,1,9,6.163
9979,2856,1,1613744124507,1613744127329,pauw,peacock,peacock,peacock,0.0,7,1,10,2.822
9980,2856,1,1613744127329,1613744131839,geit,goat,goat,goat,0.0,4,1,11,4.51
9981,2856,1,1613744131839,1613744133943,spin,spider,spider,spider,0.0,6,1,12,2.104
9982,2856,1,1613744133943,1613744135115,pad,path,path,toad,0.0,4,1,13,1.172
9983,2856,1,1613744135115,1613744136033,kikker,frog,frog,frog,0.0,4,1,14,0.918
9984,2856,1,1613744136033,1613744138284,goudvis,goldfish,goldfish,goldfish,0.0,8,1,15,2.251
9985,2856,1,1613744138284,1613744144776,rups,caterpillar,caterpillar,caterpillar,0.0,11,1,16,6.492
9986,2856,1,1613744144776,1613744151630,hyena,hyena,hyena,hyena,0.0,5,1,17,6.854
9987,2856,1,1613744151630,1613744152805,zebra,zebra,zebra,zebra,0.0,5,1,18,1.175
9988,2856,1,1613744152805,1613744153694,paard,horse,horse,horse,0.0,5,1,19,0.889
10036,2857,1,1613746830332,1613746831685,kip,chicken,chicken,chicken,0.0,7,1,1,1.353
10037,2857,1,1613746831685,1613746832894,hond,dog,dog,dog,0.0,3,1,2,1.209
10038,2857,1,1613746832894,1613746833696,kat,cat,cat,cat,0.0,3,1,3,0.802
10039,2857,1,1613746833696,1613746837516,olifant,elephant,elephant,elephant,0.0,8,1,4,3.82
10040,2857,1,1613746837516,1613746838817,muis,mouse,mouse,mouse,0.0,5,1,5,1.301
10041,2857,1,1613746838817,1613746844431,vogel,bird,bird,bird,0.0,4,1,6,5.614
10042,2857,1,1613746844431,1613746846388,parkiet,parakeet,parakeet,parakeet,0.0,8,1,7,1.957
10043,2857,1,1613746846388,1613746849687,hamster,hamster,hamster,hamster,0.0,7,1,8,3.299
10044,2857,1,1613746849687,1613746851838,rat,rat,rat,rat,0.0,3,1,9,2.151
10045,2857,1,1613746851838,1613746855840,papagaai,parrot,parrot,parrot,0.0,6,1,10,4.002
10046,2857,1,1613746855840,1613746858920,tijgr,tiger,tiger,tiger,0.0,5,1,11,3.08
10047,2857,1,1613746858920,1613746859893,leeuw,lion,lion,lion,0.0,4,1,12,0.973
10048,2857,1,1613746859893,1613746861046,beer,bear,bear,bear,0.0,4,1,13,1.153
10049,2857,1,1613746861046,1613746865271,wasbeer,racoon,racoon,racoon,0.0,6,1,14,4.225
10050,2857,1,1613746865271,1613746867400,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,15,2.129
10051,2857,1,1613746867400,1613746869742,mier,ant,ant,ant,0.0,3,1,16,2.342
10052,2857,1,1613746869742,1613746873337,rups,caterpillar,caterpillar,caterpillar,0.0,11,1,17,3.595
10053,2857,1,1613746873337,1613746874776,wolf,Wolf,Wolf,wolf,0.0,4,1,18,1.439
10054,2857,1,1613746874776,1613746877764,vlinder,butterfly,butterfly,butterfly,0.0,9,1,19,2.988
10104,2858,1,1613753375672,1613753381551,giraffe,giraffe,giraffe,giraffe,0.0,7,1,1,5.879
10105,2858,1,1613753381551,1613753384511,aap,monkey,monkey,monkey,0.0,6,1,2,2.96
10106,2858,1,1613753384511,1613753387089,neushoorn,Rhino,Rhino,rhino,0.0,5,1,3,2.578
10107,2858,1,1613753387089,1613753392386,vis,fish,fish,fish,0.0,4,1,4,5.297
10108,2858,1,1613753392386,1613753394974,vogel,bird,bird,bird,0.0,4,1,5,2.588
10109,2858,1,1613753394974,1613753420578,Koala,Koala,Koala,koala,0.0,5,1,6,25.604
10110,2858,1,1613753420578,1613753429672,olifant,elephant,elephant,elephant,0.0,8,1,7,9.094
10111,2858,1,1613753429672,1613753440543,krokodil,crocodile,crocodile,crocodile,0.0,9,1,8,10.871
10112,2858,1,1613753440543,1613753443667,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,9,3.124
10113,2858,1,1613753443667,1613753447913,tijger,Tiger,Tiger,tiger,0.0,5,1,10,4.246
10114,2858,1,1613753447913,1613753453799,Leeuw,Lion,Lion,lion,0.0,4,1,11,5.886
10115,2858,1,1613753453799,1613753457437,kat,cat,cat,cat,0.0,3,1,12,3.638
10116,2858,1,1613753457437,1613753460764,hond,dog,dog,dog,0.0,3,1,13,3.327
10117,2858,1,1613753460764,1613753474032,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,14,13.268
10118,2858,1,1613753474032,1613753477904,orka,orca,orca,orca,0.0,4,1,15,3.872
10119,2858,1,1613753477904,1613753481749,haai,shark,shark,shark,0.0,5,1,16,3.845
10120,2858,1,1613753481749,1613753488055,varken,pig,pig,pig,0.0,3,1,17,6.306
10151,2862,1,1613858241654,1613858242982,aap,monkey,monkey,monkey,0.0,6,1,1,1.328
10152,2862,1,1613858242982,1613858243997,hond,dog,dog,dog,0.0,3,1,2,1.015
10153,2862,1,1613858243997,1613858244974,kat,cat,cat,cat,0.0,3,1,3,0.977
10154,2862,1,1613858244974,1613858247390,konijn,rabbit,rabbit,rabbit,0.0,6,1,4,2.416
10155,2862,1,1613858247390,1613858248365,tijger,Tiger,Tiger,tiger,0.0,5,1,5,0.975
10156,2862,1,1613858248365,1613858249364,leeuw,lion,lion,lion,0.0,4,1,6,0.999
10157,2862,1,1613858249364,1613858253116,zebra,zebra,zebra,zebra,0.0,5,1,7,3.752
10158,2862,1,1613858253116,1613858255172,panther,panther,panther,panther,0.0,7,1,8,2.056
10159,2862,1,1613858255172,1613858259772,luiaard,sloth,sloth,sloth,0.0,5,1,9,4.6
10160,2862,1,1613858259772,1613858265718,giraf,giraffe,giraffe,giraffe,0.0,7,1,10,5.946
10161,2862,1,1613858265718,1613858272093,rat,rat,rat,rat,0.0,3,1,11,6.375
10162,2862,1,1613858272093,1613858273029,muis,mouse,mouse,mouse,0.0,5,1,12,0.936
10163,2862,1,1613858273029,1613858275772,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,13,2.743
10164,2862,1,1613858275772,1613858284589,vogel,bird,bird,bird,0.0,4,1,14,8.817
10165,2862,1,1613858284589,1613858286524,luipaard,leopard,leopard,leopard,0.0,7,1,15,1.935
10166,2862,1,1613858286524,1613858301971,vis,fish,fish,fish,0.0,4,1,16,15.447
10167,2862,1,1613858301971,1613858304493,walvis,whale,whale,whale,0.0,5,1,17,2.522
10168,2862,1,1613858304493,1613858306068,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,18,1.575
10169,2862,1,1613858306068,1613858310052,haai,shark,shark,shark,0.0,5,1,19,3.984
10223,2863,1,1613917641927,1613917643935,hond,dog,dog,dog,0.0,3,1,1,2.008
10224,2863,1,1613917643935,1613917646783,eekhoor,squirrel,squirrel,squirrel,0.0,8,1,2,2.848
10225,2863,1,1613917646783,1613917656997,vogelbekdier,platypus,platypus,platypus,0.0,8,1,3,10.214
10226,2863,1,1613917656997,1613917660653,mier,ant,ant,ant,0.0,3,1,4,3.656
10227,2863,1,1613917660653,1613917664269,kikker,frog,frog,frog,0.0,4,1,5,3.616
10228,2863,1,1613917664269,1613917667293,aap,monkey,monkey,monkey,0.0,6,1,6,3.024
10229,2863,1,1613917667293,1613917673730,muis,mouse,mouse,mouse,0.0,5,1,7,6.437
10230,2863,1,1613917673730,1613917684957,bever,Beaver,Beaver,beaver,0.0,6,1,8,11.227
10231,2863,1,1613917684957,1613917693685,kip,chicken,chicken,chicken,0.0,7,1,9,8.728
10232,2863,1,1613917693685,1613917705489,kalkoen,turkey,turkey,turkey,0.0,6,1,10,11.804
10233,2863,1,1613917705489,1613917713361,schildpad,turtle,turtle,turtle,0.0,6,1,11,7.872
10234,2863,1,1613917713361,1613917720929,orka,orca,orca,orca,0.0,4,1,12,7.568
10235,2863,1,1613917720929,1613917734284,hangbuikzwijn,potbellied pig,potbellied pig,potbellied pig,0.0,14,2,13,13.355
10236,2863,1,1613917734284,1613917747972,koe,cow,cow,cow,0.0,3,1,14,13.688
10237,2863,1,1613917747972,1613917752325,schaap,sheep,sheep,sheep,0.0,5,1,15,4.353
10261,2864,1,1613923245612,1613923247200,leeuw,lion,lion,lion,0.0,4,1,1,1.588
10262,2864,1,1613923247200,1613923248845,baars,perch,perch,perch,0.0,5,1,2,1.645
10263,2864,1,1613923248845,1613923252256,papegaai,parrot,parrot,parrot,0.0,6,1,3,3.411
10264,2864,1,1613923252256,1613923254640,giraffe,giraffe,giraffe,giraffe,0.0,7,1,4,2.384
10265,2864,1,1613923254640,1613923255659,vis,fish,fish,fish,0.0,4,1,5,1.019
10266,2864,1,1613923255659,1613923257152,vogel,bird,bird,bird,0.0,4,1,6,1.493
10267,2864,1,1613923257152,1613923260296,zebra,zebra,zebra,zebra,0.0,5,1,7,3.144
10268,2864,1,1613923260296,1613923264482,konijn,rabbit,rabbit,rabbit,0.0,6,1,8,4.186
10269,2864,1,1613923264482,1613923269470,lieveheersbeestje,ladybird,ladybird,ladybird,0.0,8,1,9,4.988
10270,2864,1,1613923269470,1613923276466,hond,dog,dog,dog,0.0,3,1,10,6.996
10271,2864,1,1613923276466,1613923278267,kat ,cat,cat,cat,0.0,3,1,11,1.801
10272,2864,1,1613923278267,1613923280067,koe,cow,cow,cow,0.0,3,1,12,1.8
10273,2864,1,1613923280067,1613923282047,schaap,sheep,sheep,sheep,0.0,5,1,13,1.98
10274,2864,1,1613923282047,1613923284612,geit,goat,goat,goat,0.0,4,1,14,2.565
10275,2864,1,1613923284612,1613923287313,hamster,hamster,hamster,hamster,0.0,7,1,15,2.701
10276,2864,1,1613923287313,1613923291319,slang,snake,snake,snake,0.0,5,1,16,4.006
10277,2864,1,1613923291319,1613923297966,mammoet,mammoth,mammoth,mammoth,0.0,7,1,17,6.647
10278,2864,1,1613923297966,1613923303818,lepelaar,spoonbill,spoonbill,spoonbill,0.0,9,1,18,5.852
10279,2864,1,1613923303818,1613923306836,hyena,hyena,hyena,hyena,0.0,5,1,19,3.018
10319,2867,1,1613938811410,1613938812834,Hond,Dog,Dog,dog,0.0,3,1,1,1.424
10320,2867,1,1613938812834,1613938813994,muis,mouse,mouse,mouse,0.0,5,1,2,1.16
10321,2867,1,1613938813994,1613938815160,hamster,hamster,hamster,hamster,0.0,7,1,3,1.166
10322,2867,1,1613938815160,1613938816793,olifant,elephant,elephant,elephant,0.0,8,1,4,1.633
10323,2867,1,1613938816793,1613938819388,giraf,giraffe,giraffe,giraffe,0.0,7,1,5,2.595
10324,2867,1,1613938819388,1613938821681,aap,monkey,monkey,monkey,0.0,6,1,6,2.293
10325,2867,1,1613938821681,1613938822589,leeuw,lion,lion,lion,0.0,4,1,7,0.908
10326,2867,1,1613938822589,1613938824741,spin,spider,spider,spider,0.0,6,1,8,2.152
10327,2867,1,1613938824741,1613938827729,vlinder,butterfly,butterfly,butterfly,0.0,9,1,9,2.988
10328,2867,1,1613938827729,1613938831140,lieveheersbeestje,ladybird,ladybird,ladybird,0.0,8,1,10,3.411
10329,2867,1,1613938831140,1613938839112,vogel,bird,bird,bird,0.0,4,1,11,7.972
10330,2867,1,1613938839112,1613938840329,vis,fish,fish,fish,0.0,4,1,12,1.217
10331,2867,1,1613938840329,1613938842511,orka,orca,orca,orca,0.0,4,1,13,2.182
10332,2867,1,1613938842511,1613938847233,gazelle,gazelle,gazelle,gazelle,0.0,7,1,14,4.722
10333,2867,1,1613938847359,1613938850246,zebra,zebra,zebra,zebra,0.0,5,1,15,2.887
10334,2867,1,1613938850246,1613938856485,kameel,camel,camel,camel,0.0,5,1,16,6.239
10335,2867,1,1613938856485,1613938862074,neushoorn,Rhino,Rhino,rhino,0.0,5,1,17,5.589
10336,2867,1,1613938862074,1613938868089,vis,fish,fish,fish,0.0,4,1,18,6.015
10337,2867,1,1613938868089,1613938872250,mier,ant,ant,ant,0.0,3,1,19,4.161
10387,2868,1,1614000686826,1614000693418,beer,bear,bear,bear,0.0,4,1,1,6.592
10388,2868,1,1614000693418,1614000700068,olifant,elephant,elephant,elephant,0.0,8,1,2,6.65
10389,2868,1,1614000700068,1614000703603,kangoeroe,kangaroo,kangaroo,kangaroo,0.0,8,1,3,3.535
10390,2868,1,1614000703603,1614000706465,giraffe,giraffe,giraffe,giraffe,0.0,7,1,4,2.862
10391,2868,1,1614000706465,1614000711098,neushoorn,Rhino,Rhino,rhino,0.0,5,1,5,4.633
10392,2868,1,1614000711098,1614000718652,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,6,7.554
10393,2868,1,1614000718652,1614000724212,leeuw,lion,lion,lion,0.0,4,1,7,5.56
10394,2868,1,1614000724212,1614000726833,tijger,Tiger,Tiger,tiger,0.0,5,1,8,2.621
10395,2868,1,1614000726833,1614000729669,kameel,camel,camel,camel,0.0,5,1,9,2.836
10396,2868,1,1614000729669,1614000731631,hert,deer,deer,deer,0.0,4,1,10,1.962
10397,2868,1,1614000731631,1614000737100,slang,snake,snake,snake,0.0,5,1,11,5.469
10398,2868,1,1614000737100,1614000740402,krokodil,crocodile,crocodile,crocodile,0.0,9,1,12,3.302
10399,2868,1,1614000740402,1614000744802,schildpad,turtle,turtle,turtle,0.0,6,1,13,4.4
10400,2868,1,1614000744802,1614000749280,hagedis,lizard,lizard,lizard,0.0,6,1,14,4.478
10401,2868,1,1614000749280,1614000753414,salamander,salamander,salamander,salamander,0.0,10,1,15,4.134
10425,2869,1,1614008235636,1614008245814,kat,cat,cat,cat,0.0,3,1,1,10.178
10426,2869,1,1614008245814,1614008251899,hond,dog,dog,dog,0.0,3,1,2,6.085
10427,2869,1,1614008251899,1614008262066,tijger,Tiger,Tiger,tiger,0.0,5,1,3,10.167
10428,2869,1,1614008262066,1614008274994,vis,fish,fish,fish,0.0,4,1,4,12.928
10429,2869,1,1614008274994,1614008283822,leeuw,lion,lion,lion,0.0,4,1,5,8.828
10430,2869,1,1614008283822,1614008298612,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,6,14.79
10431,2869,1,1614008298612,1614008305937,panda,panda,panda,panda,0.0,5,1,7,7.325
10432,2869,1,1614008305937,1614008310773,paard,horse,horse,horse,0.0,5,1,8,4.836
10433,2869,1,1614008310773,1614008322376,kameleon,chameleon,chameleon,chameleon,0.0,9,1,9,11.603
10434,2869,1,1614008322376,1614008334192,muis,mouse,mouse,mouse,0.0,5,1,10,11.816
10462,2870,1,1614026585135,1614026585889,kat,cat,cat,cat,0.0,3,1,1,0.754
10463,2870,1,1614026585889,1614026587276,leeuw,lion,lion,lion,0.0,4,1,2,1.387
